EmployeeId,Transdate,DayOfWeek,CheckInTime,CheckOutTime,hours,CheckInHour,CheckOutHour,CheckInMinutes,CheckOutMinutes,cluster,Cluster
47834,2023-09-20,1,12:11:00,15:14:00,3.05,12,15,731.0,914.0,0,0
47834,2023-10-01,2,06:00:00,16:46:00,10.766666666666667,6,16,360.0,1006.0,0,0
47834,2023-10-02,3,08:56:00,15:36:00,6.666666666666667,8,15,536.0,936.0,0,0
47834,2023-10-03,3,09:19:00,14:08:00,4.816666666666666,9,14,559.0,848.0,0,0
47834,2023-10-04,0,09:11:00,15:32:00,6.35,9,15,551.0,932.0,0,0
47834,2023-10-09,6,08:17:00,14:31:00,6.233333333333333,8,14,497.0,871.0,0,0
47834,2023-10-10,6,08:11:00,14:34:00,6.383333333333334,8,14,491.0,874.0,0,0
47834,2023-10-12,0,08:19:00,14:37:00,6.3,8,14,499.0,877.0,0,0
47834,2023-10-16,1,08:10:00,14:56:00,6.766666666666667,8,14,490.0,896.0,0,0
47834,2023-10-17,2,08:15:00,14:29:00,6.233333333333333,8,14,495.0,869.0,0,0
47834,2023-10-18,2,08:14:00,14:13:00,5.983333333333333,8,14,494.0,853.0,0,0
47834,2023-10-22,6,08:15:00,15:18:00,7.05,8,15,495.0,918.0,0,0
47834,2023-10-23,6,08:01:00,15:51:00,7.833333333333333,8,15,481.0,951.0,0,0
47834,2023-10-24,0,08:14:00,15:09:00,6.916666666666667,8,15,494.0,909.0,0,0
47834,2023-10-25,0,08:16:00,15:29:00,7.216666666666667,8,15,496.0,929.0,0,0
47834,2023-10-26,1,08:12:00,14:06:00,5.9,8,14,492.0,846.0,0,0
47834,2023-10-30,2,07:55:00,14:46:00,6.85,7,14,475.0,886.0,0,0
47834,2023-10-31,2,08:12:00,15:02:00,6.833333333333333,8,15,492.0,902.0,0,0
47834,2023-11-01,3,09:55:00,14:39:00,4.733333333333333,9,14,595.0,879.0,0,0
47834,2023-11-05,6,08:36:00,16:18:00,7.7,8,16,516.0,978.0,0,0
47834,2023-11-06,6,08:16:00,16:35:00,8.316666666666666,8,16,496.0,995.0,0,0
47834,2023-11-07,0,08:45:00,14:55:00,6.166666666666667,8,14,525.0,895.0,0,0
47834,2023-11-08,0,08:21:00,14:51:00,6.5,8,14,501.0,891.0,0,0
47834,2023-11-09,1,08:15:00,14:12:00,5.95,8,14,495.0,852.0,0,0
47834,2023-11-12,1,08:17:00,15:14:00,6.95,8,15,497.0,914.0,0,0
47834,2023-11-13,2,09:04:00,15:06:00,6.033333333333333,9,15,544.0,906.0,0,0
47834,2023-11-15,6,08:27:00,16:03:00,7.6,8,16,507.0,963.0,0,0
47834,2023-11-16,6,08:17:00,16:02:00,7.75,8,16,497.0,962.0,0,0
47834,2023-11-19,0,08:41:00,14:55:00,6.233333333333333,8,14,521.0,895.0,0,0
47834,2023-11-20,0,08:47:00,13:51:00,5.066666666666666,8,13,527.0,831.0,0,0
47834,2023-11-21,1,08:58:00,14:34:00,5.6,8,14,538.0,874.0,0,0
47834,2023-11-22,1,08:55:00,15:30:00,6.583333333333333,8,15,535.0,930.0,0,0
47834,2023-11-26,2,08:49:00,15:14:00,6.416666666666667,8,15,529.0,914.0,0,0
47834,2023-11-27,2,08:28:00,15:12:00,6.733333333333333,8,15,508.0,912.0,0,0
47834,2023-11-28,3,08:39:00,15:34:00,6.916666666666667,8,15,519.0,934.0,0,0
47834,2023-11-29,3,08:49:00,14:39:00,5.833333333333333,8,14,529.0,879.0,0,0
47834,2023-12-03,6,10:14:00,16:21:00,6.116666666666666,10,16,614.0,981.0,0,0
47834,2023-12-07,0,09:23:00,16:09:00,6.766666666666667,9,16,563.0,969.0,0,0
47834,2023-12-13,1,09:23:00,15:52:00,6.483333333333333,9,15,563.0,952.0,0,0
47834,2023-12-14,1,08:52:00,16:14:00,7.366666666666666,8,16,532.0,974.0,0,0
47834,2023-12-17,2,09:24:00,15:34:00,6.166666666666667,9,15,564.0,934.0,0,0
47834,2023-12-18,2,09:06:00,15:33:00,6.45,9,15,546.0,933.0,0,0
47834,2023-12-20,3,08:54:00,15:34:00,6.666666666666667,8,15,534.0,934.0,0,0
47834,2023-12-21,6,09:00:00,15:15:00,6.25,9,15,540.0,915.0,0,0
47834,2023-12-24,6,09:16:00,16:30:00,7.233333333333333,9,16,556.0,990.0,0,0
47834,2023-12-26,0,09:16:00,15:11:00,5.916666666666667,9,15,556.0,911.0,0,0
47834,2023-12-27,1,09:26:00,15:21:00,5.916666666666667,9,15,566.0,921.0,0,0
47834,2023-12-28,1,08:50:00,16:01:00,7.183333333333334,8,16,530.0,961.0,0,0
47834,2024-01-01,2,09:25:00,16:36:00,7.183333333333334,9,16,565.0,996.0,0,0
47834,2024-01-02,2,10:34:00,16:05:00,5.516666666666667,10,16,634.0,965.0,0,0
47834,2024-01-03,3,09:11:00,15:59:00,6.8,9,15,551.0,959.0,0,0
47834,2024-01-04,3,09:17:00,16:13:00,6.933333333333334,9,16,557.0,973.0,0,0
47834,2024-01-07,6,08:41:00,16:03:00,7.366666666666666,8,16,521.0,963.0,0,0
47834,2024-01-09,6,09:06:00,15:54:00,6.8,9,15,546.0,954.0,0,0
47834,2024-01-10,0,09:18:00,15:40:00,6.366666666666666,9,15,558.0,940.0,0,0
47834,2024-01-11,0,06:00:00,15:21:00,9.35,6,15,360.0,921.0,0,0
47834,2024-01-14,1,08:56:00,16:27:00,7.516666666666667,8,16,536.0,987.0,0,0
47834,2024-01-15,1,09:12:00,15:18:00,6.1,9,15,552.0,918.0,0,0
47834,2024-01-16,2,06:00:00,15:25:00,9.416666666666666,6,15,360.0,925.0,0,0
47834,2024-01-17,2,09:48:00,15:42:00,5.9,9,15,588.0,942.0,0,0
47834,2024-01-18,3,09:04:00,15:34:00,6.5,9,15,544.0,934.0,0,0
47834,2024-01-22,3,09:10:00,15:36:00,6.433333333333334,9,15,550.0,936.0,0,0
47834,2024-01-23,6,09:07:00,15:49:00,6.7,9,15,547.0,949.0,0,0
47834,2024-01-24,6,09:10:00,17:14:00,8.066666666666666,9,17,550.0,1034.0,0,0
47834,2024-02-13,0,06:00:00,15:57:00,9.95,6,15,360.0,957.0,0,0
47834,2024-02-14,0,08:46:00,15:37:00,6.85,8,15,526.0,937.0,0,0
47834,2024-02-15,1,08:30:00,15:42:00,7.2,8,15,510.0,942.0,0,0
47834,2024-02-18,1,09:14:00,15:43:00,6.483333333333333,9,15,554.0,943.0,0,0
47834,2024-02-19,2,09:07:00,15:15:00,6.133333333333334,9,15,547.0,915.0,0,0
47834,2024-02-21,6,06:00:00,15:28:00,9.466666666666669,6,15,360.0,928.0,0,0
47834,2024-02-22,6,08:52:00,23:00:00,14.133333333333333,8,23,532.0,1380.0,1,1
47834,2024-02-25,0,09:14:00,15:42:00,6.466666666666667,9,15,554.0,942.0,0,0
47834,2024-02-26,0,09:16:00,16:02:00,6.766666666666667,9,16,556.0,962.0,0,0
47834,2024-02-27,1,09:14:00,16:25:00,7.183333333333334,9,16,554.0,985.0,0,0
47834,2024-02-29,2,09:27:00,17:19:00,7.866666666666666,9,17,567.0,1039.0,0,0
47834,2024-03-03,2,10:56:00,16:23:00,5.45,10,16,656.0,983.0,0,0
47834,2024-03-04,6,09:19:00,15:18:00,5.983333333333333,9,15,559.0,918.0,0,0
47834,2024-03-06,6,09:31:00,15:53:00,6.366666666666666,9,15,571.0,953.0,0,0
47834,2024-03-07,0,09:32:00,15:10:00,5.633333333333334,9,15,572.0,910.0,0,0
47834,2024-03-10,0,09:18:00,15:20:00,6.033333333333333,9,15,558.0,920.0,0,0
47834,2024-03-14,3,08:58:00,15:00:00,6.033333333333333,8,15,538.0,900.0,0,0
47834,2024-03-17,3,09:38:00,14:48:00,5.166666666666667,9,14,578.0,888.0,0,0
47834,2024-03-18,6,09:06:00,15:14:00,6.133333333333334,9,15,546.0,914.0,0,0
47834,2024-03-19,6,09:18:00,14:59:00,5.683333333333334,9,14,558.0,899.0,0,0
47834,2024-03-20,2,09:25:00,14:17:00,4.866666666666666,9,14,565.0,857.0,0,0
47834,2024-03-21,2,09:11:00,14:26:00,5.25,9,14,551.0,866.0,0,0
47834,2024-03-24,3,08:56:00,23:00:00,14.066666666666666,8,23,536.0,1380.0,1,1
47834,2024-03-25,3,06:00:00,14:09:00,8.15,6,14,360.0,849.0,0,0
47834,2024-03-26,6,09:02:00,14:38:00,5.6,9,14,542.0,878.0,0,0
47834,2024-03-28,6,09:13:00,13:13:00,4.0,9,13,553.0,793.0,0,0
47834,2024-03-31,0,06:00:00,14:25:00,8.416666666666666,6,14,360.0,865.0,0,0
47834,2024-04-02,0,11:10:00,15:05:00,3.9166666666666665,11,15,670.0,905.0,0,0
47834,2024-04-03,1,09:39:00,14:46:00,5.116666666666666,9,14,579.0,886.0,0,0
47834,2024-04-04,1,09:25:00,14:39:00,5.233333333333333,9,14,565.0,879.0,0,0
47834,2024-04-07,2,10:15:00,15:28:00,5.216666666666667,10,15,615.0,928.0,0,0
47834,2024-04-15,2,09:42:00,23:00:00,13.3,9,23,582.0,1380.0,1,1
47834,2024-04-16,3,09:32:00,15:29:00,5.95,9,15,572.0,929.0,0,0
47834,2024-04-17,3,09:02:00,15:05:00,6.05,9,15,542.0,905.0,0,0
47834,2024-04-18,6,09:15:00,15:14:00,5.983333333333333,9,15,555.0,914.0,0,0
47834,2024-04-21,6,09:20:00,15:55:00,6.583333333333333,9,15,560.0,955.0,0,0
47834,2024-04-22,0,09:23:00,15:29:00,6.1,9,15,563.0,929.0,0,0
47834,2024-04-23,0,09:16:00,16:07:00,6.85,9,16,556.0,967.0,0,0
47834,2024-04-24,1,08:53:00,16:21:00,7.466666666666667,8,16,533.0,981.0,0,0
47834,2024-04-28,1,09:11:00,16:58:00,7.783333333333333,9,16,551.0,1018.0,0,0
47834,2024-04-29,2,09:14:00,15:59:00,6.75,9,15,554.0,959.0,0,0
47834,2024-04-30,2,09:13:00,16:00:00,6.783333333333333,9,16,553.0,960.0,0,0
47834,2024-05-01,3,10:27:00,17:07:00,6.666666666666667,10,17,627.0,1027.0,0,0
47834,2024-05-07,3,09:18:00,17:21:00,8.05,9,17,558.0,1041.0,0,0
47834,2024-05-08,0,09:15:00,16:55:00,7.666666666666667,9,16,555.0,1015.0,0,0
47834,2024-05-09,0,10:24:00,23:00:00,12.6,10,23,624.0,1380.0,1,1
47834,2024-05-12,1,09:12:00,16:44:00,7.533333333333333,9,16,552.0,1004.0,0,0
47834,2024-05-13,1,09:05:00,15:30:00,6.416666666666667,9,15,545.0,930.0,0,0
47834,2024-05-14,2,07:56:00,15:58:00,8.033333333333333,7,15,476.0,958.0,0,0
47834,2024-05-15,2,09:05:00,15:41:00,6.6,9,15,545.0,941.0,0,0
47834,2024-05-16,3,09:43:00,16:08:00,6.416666666666667,9,16,583.0,968.0,0,0
47834,2024-05-19,3,09:56:00,17:45:00,7.816666666666666,9,17,596.0,1065.0,0,0
47834,2024-05-20,6,09:24:00,15:49:00,6.416666666666667,9,15,564.0,949.0,0,0
47834,2024-05-22,6,09:10:00,16:15:00,7.083333333333333,9,16,550.0,975.0,0,0
47834,2024-05-26,1,09:11:00,15:36:00,6.416666666666667,9,15,551.0,936.0,0,0
47834,2024-05-27,1,09:25:00,16:18:00,6.883333333333334,9,16,565.0,978.0,0,0
47834,2024-05-29,2,11:15:00,16:11:00,4.933333333333334,11,16,675.0,971.0,0,0
47834,2024-05-30,2,09:35:00,15:40:00,6.083333333333333,9,15,575.0,940.0,0,0
47834,2024-06-02,3,10:57:00,16:18:00,5.35,10,16,657.0,978.0,0,0
47834,2024-06-04,3,09:48:00,16:55:00,7.116666666666666,9,16,588.0,1015.0,0,0
47834,2024-06-05,6,09:30:00,16:23:00,6.883333333333334,9,16,570.0,983.0,0,0
47834,2024-06-06,6,09:49:00,16:19:00,6.5,9,16,589.0,979.0,0,0
47834,2024-06-09,0,10:43:00,16:54:00,6.183333333333334,10,16,643.0,1014.0,0,0
47834,2024-06-10,0,09:36:00,16:25:00,6.816666666666666,9,16,576.0,985.0,0,0
47834,2024-06-23,1,09:27:00,16:07:00,6.666666666666667,9,16,567.0,967.0,0,0
47834,2024-06-24,1,09:23:00,15:50:00,6.45,9,15,563.0,950.0,0,0
47834,2024-06-26,2,10:01:00,16:45:00,6.733333333333333,10,16,601.0,1005.0,0,0
47834,2024-06-27,2,09:26:00,15:50:00,6.4,9,15,566.0,950.0,0,0
47834,2024-06-30,3,09:26:00,15:57:00,6.516666666666667,9,15,566.0,957.0,0,0
47835,2023-10-22,0,11:00:00,19:00:00,8.0,11,19,660.0,1140.0,1,1
47835,2023-10-23,1,08:34:00,17:25:00,8.85,8,17,514.0,1045.0,0,0
47835,2023-10-24,1,08:41:00,21:20:00,12.65,8,21,521.0,1280.0,1,1
47835,2023-10-25,2,13:06:00,20:45:00,7.65,13,20,786.0,1245.0,1,1
47835,2023-10-26,2,10:53:00,22:45:00,11.866666666666667,10,22,653.0,1365.0,1,1
47835,2023-10-28,1,08:15:00,18:35:00,10.333333333333334,8,18,495.0,1115.0,0,0
47835,2023-10-29,1,11:16:00,18:56:00,7.666666666666667,11,18,676.0,1136.0,1,1
47835,2023-10-31,2,10:34:00,17:13:00,6.65,10,17,634.0,1033.0,0,0
47835,2023-11-04,2,11:04:00,18:57:00,7.883333333333334,11,18,664.0,1137.0,1,1
47835,2023-11-05,3,10:22:00,19:52:00,9.5,10,19,622.0,1192.0,1,1
47835,2023-11-06,3,10:54:00,19:06:00,8.2,10,19,654.0,1146.0,1,1
47835,2023-11-07,6,09:32:00,20:16:00,10.733333333333333,9,20,572.0,1216.0,1,1
47835,2023-11-09,0,11:24:00,18:59:00,7.583333333333333,11,18,684.0,1139.0,1,1
47835,2023-11-10,0,08:30:00,20:49:00,12.316666666666666,8,20,510.0,1249.0,1,1
47835,2023-11-13,1,09:24:00,16:18:00,6.9,9,16,564.0,978.0,0,0
47835,2023-11-14,1,08:35:00,16:05:00,7.5,8,16,515.0,965.0,0,0
47835,2023-11-15,2,11:49:00,18:32:00,6.716666666666667,11,18,709.0,1112.0,1,1
47835,2023-11-16,2,09:27:00,17:13:00,7.766666666666667,9,17,567.0,1033.0,0,0
47835,2023-11-19,3,11:57:00,19:04:00,7.116666666666666,11,19,717.0,1144.0,1,1
47835,2023-11-20,3,08:31:00,19:15:00,10.733333333333333,8,19,511.0,1155.0,0,0
47835,2023-11-22,6,11:30:00,21:14:00,9.733333333333333,11,21,690.0,1274.0,1,1
47835,2023-11-23,6,11:17:00,19:20:00,8.05,11,19,677.0,1160.0,1,1
47835,2023-11-25,0,11:18:00,19:47:00,8.483333333333333,11,19,678.0,1187.0,1,1
47835,2023-11-26,0,07:58:00,20:50:00,12.866666666666667,7,20,478.0,1250.0,0,0
47835,2023-11-27,1,11:54:00,20:17:00,8.383333333333333,11,20,714.0,1217.0,1,1
47835,2023-11-28,1,11:55:00,20:54:00,8.983333333333333,11,20,715.0,1254.0,1,1
47835,2023-11-30,2,06:00:00,19:55:00,13.916666666666666,6,19,360.0,1195.0,0,0
47835,2023-12-02,2,10:55:00,19:13:00,8.3,10,19,655.0,1153.0,1,1
47835,2023-12-05,3,11:27:00,19:37:00,8.166666666666666,11,19,687.0,1177.0,1,1
47835,2023-12-06,3,06:00:00,17:26:00,11.433333333333334,6,17,360.0,1046.0,0,0
47835,2023-12-07,6,11:41:00,21:26:00,9.75,11,21,701.0,1286.0,1,1
47835,2023-12-09,6,06:00:00,17:39:00,11.65,6,17,360.0,1059.0,0,0
47835,2023-12-11,0,09:11:00,19:51:00,10.666666666666666,9,19,551.0,1191.0,1,1
47835,2023-12-14,2,06:00:00,13:01:00,7.016666666666667,6,13,360.0,781.0,0,0
47835,2023-12-16,2,11:50:00,19:26:00,7.6,11,19,710.0,1166.0,1,1
47835,2023-12-17,3,12:08:00,21:18:00,9.166666666666666,12,21,728.0,1278.0,1,1
47835,2023-12-18,3,10:50:00,20:08:00,9.3,10,20,650.0,1208.0,1,1
47835,2023-12-19,6,11:13:00,19:13:00,8.0,11,19,673.0,1153.0,1,1
47835,2023-12-20,6,11:00:00,22:33:00,11.55,11,22,660.0,1353.0,1,1
47835,2023-12-21,3,13:08:00,18:58:00,5.833333333333333,13,18,788.0,1138.0,1,1
47835,2023-12-23,3,10:53:00,17:15:00,6.366666666666666,10,17,653.0,1035.0,0,0
47835,2023-12-24,6,11:12:00,22:04:00,10.866666666666667,11,22,672.0,1324.0,1,1
47835,2023-12-25,6,11:29:00,20:16:00,8.783333333333333,11,20,689.0,1216.0,1,1
47835,2023-12-26,0,09:06:00,19:54:00,10.8,9,19,546.0,1194.0,1,1
47835,2023-12-27,0,09:46:00,19:46:00,10.0,9,19,586.0,1186.0,1,1
47835,2023-12-28,1,12:27:00,19:42:00,7.25,12,19,747.0,1182.0,1,1
47835,2023-12-30,1,06:00:00,17:26:00,11.433333333333334,6,17,360.0,1046.0,0,0
47835,2023-12-31,2,06:00:00,17:03:00,11.05,6,17,360.0,1023.0,0,0
47835,2024-01-01,2,06:00:00,21:09:00,15.15,6,21,360.0,1269.0,0,0
47835,2024-01-02,3,06:00:00,20:08:00,14.133333333333333,6,20,360.0,1208.0,0,0
47835,2024-01-03,3,11:00:00,20:45:00,9.75,11,20,660.0,1245.0,1,1
47835,2024-01-04,6,09:33:00,20:53:00,11.333333333333334,9,20,573.0,1253.0,1,1
47835,2024-01-13,6,09:59:00,18:29:00,8.5,9,18,599.0,1109.0,0,0
47835,2024-01-14,0,10:32:00,19:12:00,8.666666666666666,10,19,632.0,1152.0,1,1
47835,2024-01-15,0,09:58:00,17:41:00,7.716666666666667,9,17,598.0,1061.0,0,0
47835,2024-01-16,1,05:01:00,19:25:00,14.4,5,19,301.0,1165.0,0,0
47835,2024-01-17,1,11:01:00,19:15:00,8.233333333333333,11,19,661.0,1155.0,1,1
47835,2024-01-18,3,09:51:00,21:36:00,11.75,9,21,591.0,1296.0,1,1
47835,2024-01-20,3,09:13:00,23:05:00,13.866666666666667,9,23,553.0,1385.0,1,1
47835,2024-01-23,6,11:40:00,20:44:00,9.066666666666666,11,20,700.0,1244.0,1,1
47835,2024-01-24,6,09:02:00,21:17:00,12.25,9,21,542.0,1277.0,1,1
47835,2024-01-25,1,12:57:00,21:49:00,8.866666666666667,12,21,777.0,1309.0,1,1
47835,2024-01-27,1,11:03:00,20:25:00,9.366666666666667,11,20,663.0,1225.0,1,1
47835,2024-01-28,2,07:47:00,20:34:00,12.783333333333331,7,20,467.0,1234.0,0,0
47835,2024-01-29,2,10:30:00,21:06:00,10.6,10,21,630.0,1266.0,1,1
47835,2024-01-30,3,10:11:00,22:10:00,11.983333333333333,10,22,611.0,1330.0,1,1
47835,2024-01-31,3,11:06:00,22:31:00,11.416666666666666,11,22,666.0,1351.0,1,1
47835,2024-02-01,6,08:25:00,19:37:00,11.2,8,19,505.0,1177.0,0,0
47835,2024-02-03,6,10:20:00,17:38:00,7.3,10,17,620.0,1058.0,0,0
47835,2024-02-04,0,11:00:00,19:52:00,8.866666666666667,11,19,660.0,1192.0,1,1
47835,2024-02-05,0,08:16:00,18:25:00,10.15,8,18,496.0,1105.0,0,0
47835,2024-02-06,1,09:27:00,22:04:00,12.616666666666667,9,22,567.0,1324.0,1,1
47835,2024-02-07,1,09:25:00,19:37:00,10.2,9,19,565.0,1177.0,1,1
47835,2024-02-08,2,08:41:00,19:37:00,10.933333333333334,8,19,521.0,1177.0,0,0
47835,2024-02-10,2,10:10:00,19:23:00,9.216666666666669,10,19,610.0,1163.0,1,1
47835,2024-02-11,3,09:39:00,19:24:00,9.75,9,19,579.0,1164.0,1,1
47835,2024-02-12,3,11:45:00,19:26:00,7.683333333333334,11,19,705.0,1166.0,1,1
47835,2024-02-13,6,11:09:00,20:03:00,8.9,11,20,669.0,1203.0,1,1
47835,2024-02-14,6,09:58:00,19:16:00,9.3,9,19,598.0,1156.0,1,1
47835,2024-02-15,0,11:17:00,19:39:00,8.366666666666667,11,19,677.0,1179.0,1,1
47835,2024-02-17,0,11:00:00,18:33:00,7.55,11,18,660.0,1113.0,1,1
47835,2024-02-18,1,08:18:00,17:08:00,8.833333333333334,8,17,498.0,1028.0,0,0
47835,2024-02-19,1,10:01:00,19:01:00,9.0,10,19,601.0,1141.0,1,1
47835,2024-02-20,2,10:42:00,19:19:00,8.616666666666667,10,19,642.0,1159.0,1,1
47835,2024-02-21,2,11:57:00,21:03:00,9.1,11,21,717.0,1263.0,1,1
47835,2024-02-24,6,11:59:00,23:15:00,11.266666666666667,11,23,719.0,1395.0,1,1
47835,2024-02-25,6,08:44:00,20:58:00,12.233333333333333,8,20,524.0,1258.0,1,1
47835,2024-02-26,0,09:32:00,21:23:00,11.85,9,21,572.0,1283.0,1,1
47835,2024-02-27,0,09:17:00,21:26:00,12.15,9,21,557.0,1286.0,1,1
47835,2024-02-28,1,10:05:00,23:59:00,13.9,10,23,605.0,1439.0,1,1
47835,2024-02-29,1,00:00:00,18:56:00,18.933333333333334,0,18,0.0,1136.0,0,0
47835,2024-03-02,2,12:55:00,20:48:00,7.883333333333334,12,20,775.0,1248.0,1,1
47835,2024-03-03,2,11:50:00,22:19:00,10.483333333333333,11,22,710.0,1339.0,1,1
47835,2024-03-04,1,10:46:00,21:29:00,10.716666666666669,10,21,646.0,1289.0,1,1
47835,2024-03-05,1,12:58:00,21:41:00,8.716666666666667,12,21,778.0,1301.0,1,1
47835,2024-03-06,2,08:42:00,19:56:00,11.233333333333333,8,19,522.0,1196.0,0,0
47835,2024-03-07,2,08:41:00,21:11:00,12.5,8,21,521.0,1271.0,1,1
47835,2024-03-10,3,09:21:00,22:16:00,12.916666666666666,9,22,561.0,1336.0,1,1
47835,2024-03-13,3,11:22:00,17:00:00,5.633333333333334,11,17,682.0,1020.0,0,0
47835,2024-03-14,6,10:14:00,16:57:00,6.716666666666667,10,16,614.0,1017.0,0,0
47835,2024-03-16,6,12:22:00,22:23:00,10.016666666666667,12,22,742.0,1343.0,1,1
47835,2024-03-17,0,10:10:00,16:02:00,5.866666666666666,10,16,610.0,962.0,0,0
47835,2024-03-18,0,09:45:00,16:15:00,6.5,9,16,585.0,975.0,0,0
47835,2024-03-19,1,12:39:00,20:58:00,8.316666666666666,12,20,759.0,1258.0,1,1
47835,2024-03-20,1,10:34:00,22:47:00,12.216666666666669,10,22,634.0,1367.0,1,1
47835,2024-03-21,2,11:56:00,22:55:00,10.983333333333333,11,22,716.0,1375.0,1,1
47835,2024-03-23,2,11:39:00,22:30:00,10.85,11,22,699.0,1350.0,1,1
47835,2024-03-24,3,11:53:00,22:01:00,10.133333333333333,11,22,713.0,1321.0,1,1
47835,2024-03-25,3,12:14:00,22:28:00,10.233333333333333,12,22,734.0,1348.0,1,1
47835,2024-03-26,6,12:02:00,22:25:00,10.383333333333333,12,22,722.0,1345.0,1,1
47835,2024-03-27,6,09:47:00,16:24:00,6.616666666666666,9,16,587.0,984.0,0,0
47835,2024-03-28,0,11:43:00,23:12:00,11.483333333333333,11,23,703.0,1392.0,1,1
47835,2024-03-31,0,09:31:00,16:39:00,7.133333333333334,9,16,571.0,999.0,0,0
47835,2024-04-01,2,11:45:00,21:38:00,9.883333333333333,11,21,705.0,1298.0,1,1
47835,2024-04-02,2,08:53:00,16:16:00,7.383333333333334,8,16,533.0,976.0,0,0
47835,2024-04-03,6,09:22:00,16:22:00,7.0,9,16,562.0,982.0,0,0
47835,2024-04-04,6,13:15:00,23:11:00,9.933333333333334,13,23,795.0,1391.0,1,1
47835,2024-04-06,0,11:59:00,22:29:00,10.5,11,22,719.0,1349.0,1,1
47835,2024-04-07,0,09:21:00,17:20:00,7.983333333333333,9,17,561.0,1040.0,0,0
47835,2024-04-08,2,11:10:00,22:10:00,11.0,11,22,670.0,1330.0,1,1
47835,2024-04-09,2,10:00:00,16:07:00,6.116666666666666,10,16,600.0,967.0,0,0
47835,2024-04-15,3,09:06:00,19:00:00,9.9,9,19,546.0,1140.0,0,0
47835,2024-04-16,3,09:00:00,18:49:00,9.816666666666666,9,18,540.0,1129.0,0,0
47835,2024-04-17,6,09:00:00,19:02:00,10.033333333333331,9,19,540.0,1142.0,0,0
47835,2024-04-18,6,10:55:00,19:54:00,8.983333333333333,10,19,655.0,1194.0,1,1
47835,2024-04-20,1,11:33:00,19:03:00,7.5,11,19,693.0,1143.0,1,1
47835,2024-04-21,1,09:02:00,18:19:00,9.283333333333331,9,18,542.0,1099.0,0,0
47835,2024-04-22,2,08:38:00,19:42:00,11.066666666666666,8,19,518.0,1182.0,0,0
47835,2024-04-23,2,08:33:00,19:26:00,10.883333333333333,8,19,513.0,1166.0,0,0
47835,2024-04-24,3,10:43:00,20:28:00,9.75,10,20,643.0,1228.0,1,1
47835,2024-04-25,3,11:16:00,21:00:00,9.733333333333333,11,21,676.0,1260.0,1,1
47835,2024-04-27,6,11:02:00,21:03:00,10.016666666666667,11,21,662.0,1263.0,1,1
47835,2024-04-28,6,09:54:00,21:50:00,11.933333333333334,9,21,594.0,1310.0,1,1
47835,2024-04-29,0,09:58:00,23:59:00,14.016666666666667,9,23,598.0,1439.0,1,1
47835,2024-04-30,0,01:38:00,21:20:00,19.7,1,21,98.0,1280.0,0,0
47835,2024-05-01,6,11:05:00,22:26:00,11.35,11,22,665.0,1346.0,1,1
47835,2024-05-02,6,10:00:00,19:43:00,9.716666666666669,10,19,600.0,1183.0,1,1
47835,2024-05-04,0,08:24:00,17:50:00,9.433333333333334,8,17,504.0,1070.0,0,0
47835,2024-05-05,0,10:24:00,19:10:00,8.766666666666667,10,19,624.0,1150.0,1,1
47835,2024-05-06,2,11:59:00,21:59:00,10.0,11,21,719.0,1319.0,1,1
47835,2024-05-07,2,09:48:00,23:34:00,13.766666666666667,9,23,588.0,1414.0,1,1
47835,2024-05-08,3,10:15:00,18:59:00,8.733333333333333,10,18,615.0,1139.0,1,1
47835,2024-05-12,3,09:39:00,20:35:00,10.933333333333334,9,20,579.0,1235.0,1,1
47835,2024-05-13,6,09:07:00,19:59:00,10.866666666666667,9,19,547.0,1199.0,1,1
47835,2024-05-14,6,08:37:00,19:16:00,10.65,8,19,517.0,1156.0,0,0
47835,2024-05-15,2,11:43:00,20:50:00,9.116666666666667,11,20,703.0,1250.0,1,1
47835,2024-05-16,2,11:41:00,21:48:00,10.116666666666667,11,21,701.0,1308.0,1,1
47835,2024-05-18,0,09:32:00,19:08:00,9.6,9,19,572.0,1148.0,0,0
47835,2024-05-19,0,11:30:00,22:44:00,11.233333333333333,11,22,690.0,1364.0,1,1
47835,2024-05-20,6,11:00:00,19:25:00,8.416666666666666,11,19,660.0,1165.0,1,1
47835,2024-05-21,6,11:49:00,22:27:00,10.633333333333333,11,22,709.0,1347.0,1,1
47835,2024-05-22,0,11:16:00,21:53:00,10.616666666666667,11,21,676.0,1313.0,1,1
47835,2024-05-23,0,12:09:00,20:43:00,8.566666666666666,12,20,729.0,1243.0,1,1
47835,2024-05-25,1,09:00:00,20:42:00,11.7,9,20,540.0,1242.0,1,1
47835,2024-05-26,1,10:47:00,23:24:00,12.616666666666667,10,23,647.0,1404.0,1,1
47835,2024-05-27,2,12:36:00,23:07:00,10.516666666666667,12,23,756.0,1387.0,1,1
47835,2024-05-28,2,11:28:00,23:58:00,12.5,11,23,688.0,1438.0,1,1
47835,2024-05-29,3,11:07:00,23:52:00,12.75,11,23,667.0,1432.0,1,1
47835,2024-05-30,3,12:00:00,19:26:00,7.433333333333334,12,19,720.0,1166.0,1,1
47835,2024-06-01,5,10:56:00,19:09:00,8.216666666666667,10,19,656.0,1149.0,1,1
47835,2024-06-02,5,11:49:00,20:07:00,8.3,11,20,709.0,1207.0,1,1
