EmployeeId,Transdate,DayOfWeek,CheckInTime,CheckOutTime,hours,CheckInHour,CheckOutHour,CheckInMinutes,CheckOutMinutes,cluster,Cluster
38744,2022-01-02,1,09:14:00,17:09:00,7.916666666666667,9,17,554.0,1029.0,2,2
38744,2022-01-03,1,10:39:00,16:28:00,5.816666666666666,10,16,639.0,988.0,2,2
38744,2022-01-05,6,09:17:00,16:22:00,7.083333333333333,9,16,557.0,982.0,2,2
38744,2022-01-10,6,08:27:00,16:51:00,8.4,8,16,507.0,1011.0,2,2
38744,2022-01-11,0,08:50:00,16:52:00,8.033333333333333,8,16,530.0,1012.0,2,2
38744,2022-01-12,0,08:38:00,16:57:00,8.316666666666666,8,16,518.0,1017.0,2,2
38744,2022-01-13,2,08:36:00,16:51:00,8.25,8,16,516.0,1011.0,2,2
38744,2022-01-16,2,09:13:00,17:06:00,7.883333333333334,9,17,553.0,1026.0,2,2
38744,2022-01-17,0,08:15:00,17:04:00,8.816666666666666,8,17,495.0,1024.0,2,2
38744,2022-01-18,0,08:23:00,17:00:00,8.616666666666667,8,17,503.0,1020.0,2,2
38744,2022-01-19,1,08:19:00,16:58:00,8.65,8,16,499.0,1018.0,2,2
38744,2022-01-20,1,08:16:00,17:01:00,8.75,8,17,496.0,1021.0,2,2
38744,2022-01-23,2,08:12:00,15:52:00,7.666666666666667,8,15,492.0,952.0,3,3
38744,2022-01-24,2,08:24:00,16:34:00,8.166666666666666,8,16,504.0,994.0,3,3
38744,2022-01-25,3,08:26:00,16:58:00,8.533333333333333,8,16,506.0,1018.0,2,2
38744,2022-01-26,3,08:37:00,16:59:00,8.366666666666667,8,16,517.0,1019.0,2,2
38744,2022-01-27,6,08:26:00,17:40:00,9.233333333333333,8,17,506.0,1060.0,2,2
38744,2022-01-30,6,08:39:00,16:45:00,8.1,8,16,519.0,1005.0,2,2
38744,2022-01-31,0,08:35:00,17:00:00,8.416666666666666,8,17,515.0,1020.0,2,2
38744,2022-02-01,0,08:54:00,16:52:00,7.966666666666667,8,16,534.0,1012.0,2,2
38744,2022-02-02,1,10:02:00,16:46:00,6.733333333333333,10,16,602.0,1006.0,2,2
38744,2022-02-03,1,09:01:00,16:31:00,7.5,9,16,541.0,991.0,2,2
38744,2022-02-06,2,08:53:00,16:58:00,8.083333333333334,8,16,533.0,1018.0,2,2
38744,2022-02-07,2,08:26:00,17:20:00,8.9,8,17,506.0,1040.0,2,2
38744,2022-02-08,3,08:59:00,17:10:00,8.183333333333334,8,17,539.0,1030.0,2,2
38744,2022-02-09,3,08:39:00,17:07:00,8.466666666666667,8,17,519.0,1027.0,2,2
38744,2022-02-10,6,08:54:00,17:08:00,8.233333333333333,8,17,534.0,1028.0,2,2
38744,2022-02-13,6,08:32:00,17:01:00,8.483333333333333,8,17,512.0,1021.0,2,2
38744,2022-02-14,0,09:01:00,17:02:00,8.016666666666667,9,17,541.0,1022.0,2,2
38744,2022-02-15,0,09:27:00,17:00:00,7.55,9,17,567.0,1020.0,2,2
38744,2022-02-16,1,09:27:00,16:53:00,7.433333333333334,9,16,567.0,1013.0,2,2
38744,2022-02-20,1,09:19:00,17:01:00,7.7,9,17,559.0,1021.0,2,2
38744,2022-02-21,2,08:16:00,17:02:00,8.766666666666667,8,17,496.0,1022.0,2,2
38744,2022-02-23,2,08:54:00,16:58:00,8.066666666666666,8,16,534.0,1018.0,2,2
38744,2022-02-24,3,09:06:00,16:00:00,6.9,9,16,546.0,960.0,2,2
38744,2022-02-27,3,09:14:00,17:00:00,7.766666666666667,9,17,554.0,1020.0,2,2
38744,2022-02-28,6,09:08:00,16:58:00,7.833333333333333,9,16,548.0,1018.0,2,2
38744,2022-03-01,6,09:15:00,17:06:00,7.85,9,17,555.0,1026.0,2,2
38744,2022-03-02,0,08:55:00,17:01:00,8.1,8,17,535.0,1021.0,2,2
38744,2022-03-03,0,09:02:00,16:58:00,7.933333333333334,9,16,542.0,1018.0,2,2
38744,2022-03-07,1,12:02:00,17:01:00,4.983333333333333,12,17,722.0,1021.0,2,2
38744,2022-03-08,1,08:08:00,17:00:00,8.866666666666667,8,17,488.0,1020.0,2,2
38744,2022-03-09,2,08:00:00,17:04:00,9.066666666666666,8,17,480.0,1024.0,3,3
38744,2022-03-10,2,08:36:00,17:05:00,8.483333333333333,8,17,516.0,1025.0,2,2
38744,2022-03-14,3,08:58:00,17:01:00,8.05,8,17,538.0,1021.0,2,2
38744,2022-03-20,3,08:55:00,16:58:00,8.05,8,16,535.0,1018.0,2,2
38744,2022-03-21,6,08:20:00,17:01:00,8.683333333333334,8,17,500.0,1021.0,2,2
38744,2022-03-22,6,07:55:00,16:59:00,9.066666666666666,7,16,475.0,1019.0,3,3
38744,2022-03-23,0,07:59:00,17:00:00,9.016666666666667,7,17,479.0,1020.0,3,3
38744,2022-03-24,0,08:09:00,16:58:00,8.816666666666666,8,16,489.0,1018.0,2,2
38744,2022-03-27,1,08:08:00,16:59:00,8.85,8,16,488.0,1019.0,2,2
38744,2022-03-28,1,08:10:00,16:58:00,8.8,8,16,490.0,1018.0,2,2
38744,2022-03-29,2,08:01:00,17:02:00,9.016666666666667,8,17,481.0,1022.0,3,3
38744,2022-03-30,2,08:05:00,17:00:00,8.916666666666666,8,17,485.0,1020.0,3,3
38744,2022-03-31,3,08:04:00,17:15:00,9.183333333333334,8,17,484.0,1035.0,2,2
38744,2022-04-03,3,09:10:00,14:50:00,5.666666666666667,9,14,550.0,890.0,3,3
38744,2022-04-04,6,09:00:00,14:51:00,5.85,9,14,540.0,891.0,3,3
38744,2022-04-05,6,09:01:00,15:30:00,6.483333333333333,9,15,541.0,930.0,3,3
38744,2022-04-06,0,09:00:00,14:52:00,5.866666666666666,9,14,540.0,892.0,3,3
38744,2022-04-07,0,09:00:00,15:01:00,6.016666666666667,9,15,540.0,901.0,3,3
38744,2022-04-10,1,09:09:00,15:09:00,6.0,9,15,549.0,909.0,3,3
38744,2022-04-11,1,09:40:00,15:30:00,5.833333333333333,9,15,580.0,930.0,2,2
38744,2022-04-12,2,09:00:00,15:08:00,6.133333333333334,9,15,540.0,908.0,3,3
38744,2022-04-13,2,08:59:00,15:00:00,6.016666666666667,8,15,539.0,900.0,3,3
38744,2022-04-14,6,09:06:00,15:30:00,6.4,9,15,546.0,930.0,3,3
38744,2022-04-17,6,05:00:00,14:58:00,9.966666666666669,5,14,300.0,898.0,3,3
38744,2022-04-18,0,09:01:00,14:52:00,5.85,9,14,541.0,892.0,3,3
38744,2022-04-19,0,09:05:00,14:54:00,5.816666666666666,9,14,545.0,894.0,3,3
38744,2022-04-20,2,09:23:00,15:01:00,5.633333333333334,9,15,563.0,901.0,3,3
38744,2022-04-21,2,08:54:00,14:50:00,5.933333333333334,8,14,534.0,890.0,3,3
38744,2022-04-24,3,09:02:00,14:57:00,5.916666666666667,9,14,542.0,897.0,3,3
38744,2022-04-25,3,09:03:00,14:56:00,5.883333333333334,9,14,543.0,896.0,3,3
38744,2022-04-26,6,08:53:00,15:10:00,6.283333333333333,8,15,533.0,910.0,3,3
38744,2022-04-28,0,09:26:00,14:49:00,5.383333333333334,9,14,566.0,889.0,3,3
38744,2022-05-15,0,08:45:00,16:59:00,8.233333333333333,8,16,525.0,1019.0,2,2
38744,2022-05-16,1,08:58:00,16:59:00,8.016666666666667,8,16,538.0,1019.0,2,2
38744,2022-05-17,1,08:22:00,16:59:00,8.616666666666667,8,16,502.0,1019.0,2,2
38744,2022-05-18,2,09:09:00,17:02:00,7.883333333333334,9,17,549.0,1022.0,2,2
38744,2022-05-19,2,08:18:00,17:01:00,8.716666666666667,8,17,498.0,1021.0,2,2
38744,2022-05-22,3,08:19:00,16:59:00,8.666666666666666,8,16,499.0,1019.0,2,2
38744,2022-05-23,3,08:27:00,16:55:00,8.466666666666667,8,16,507.0,1015.0,2,2
38744,2022-05-24,0,08:10:00,17:00:00,8.833333333333334,8,17,490.0,1020.0,2,2
38744,2022-05-25,0,08:17:00,16:59:00,8.7,8,16,497.0,1019.0,2,2
38744,2022-05-26,1,08:09:00,16:58:00,8.816666666666666,8,16,489.0,1018.0,2,2
38744,2022-05-29,1,08:01:00,18:24:00,10.383333333333333,8,18,481.0,1104.0,2,2
38744,2022-05-30,2,08:10:00,16:59:00,8.816666666666666,8,16,490.0,1019.0,2,2
38744,2022-05-31,2,08:01:00,16:57:00,8.933333333333334,8,16,481.0,1017.0,3,3
38744,2022-06-01,3,07:58:00,17:00:00,9.033333333333331,7,17,478.0,1020.0,3,3
38744,2022-06-02,3,07:59:00,16:56:00,8.95,7,16,479.0,1016.0,3,3
38744,2022-06-05,0,08:08:00,17:00:00,8.866666666666667,8,17,488.0,1020.0,2,2
38744,2022-06-06,0,08:02:00,17:01:00,8.983333333333333,8,17,482.0,1021.0,3,3
38744,2022-06-07,6,08:04:00,16:59:00,8.916666666666666,8,16,484.0,1019.0,3,3
38744,2022-06-08,6,08:15:00,16:59:00,8.733333333333333,8,16,495.0,1019.0,2,2
38744,2022-06-09,0,08:07:00,17:15:00,9.133333333333333,8,17,487.0,1035.0,2,2
38744,2022-06-12,0,08:27:00,16:48:00,8.35,8,16,507.0,1008.0,2,2
38744,2022-06-13,1,08:15:00,16:44:00,8.483333333333333,8,16,495.0,1004.0,3,3
38744,2022-06-14,1,10:38:00,17:00:00,6.366666666666666,10,17,638.0,1020.0,2,2
38744,2022-06-15,2,08:28:00,17:00:00,8.533333333333333,8,17,508.0,1020.0,2,2
38744,2022-06-19,2,08:08:00,17:02:00,8.9,8,17,488.0,1022.0,2,2
38744,2022-06-20,3,08:36:00,16:58:00,8.366666666666667,8,16,516.0,1018.0,2,2
38744,2022-06-21,3,08:14:00,16:59:00,8.75,8,16,494.0,1019.0,2,2
38744,2022-06-22,6,08:24:00,16:59:00,8.583333333333334,8,16,504.0,1019.0,2,2
38744,2022-06-23,6,08:01:00,16:59:00,8.966666666666667,8,16,481.0,1019.0,3,3
38744,2022-06-26,0,08:18:00,16:59:00,8.683333333333334,8,16,498.0,1019.0,2,2
38744,2022-06-27,0,08:04:00,16:58:00,8.9,8,16,484.0,1018.0,3,3
38744,2022-06-28,1,07:57:00,16:59:00,9.033333333333331,7,16,477.0,1019.0,3,3
38744,2022-06-29,1,08:15:00,16:56:00,8.683333333333334,8,16,495.0,1016.0,2,2
38744,2022-06-30,2,07:56:00,16:50:00,8.9,7,16,476.0,1010.0,3,3
38744,2022-07-03,2,08:21:00,17:00:00,8.65,8,17,501.0,1020.0,2,2
38744,2022-07-04,3,08:05:00,16:59:00,8.9,8,16,485.0,1019.0,3,3
38744,2022-07-05,3,08:11:00,16:57:00,8.766666666666667,8,16,491.0,1017.0,2,2
38744,2022-07-06,6,08:01:00,16:37:00,8.6,8,16,481.0,997.0,3,3
38744,2022-07-07,6,08:13:00,16:46:00,8.55,8,16,493.0,1006.0,3,3
38744,2022-07-31,0,08:26:00,16:58:00,8.533333333333333,8,16,506.0,1018.0,2,2
38744,2022-08-01,0,08:29:00,17:01:00,8.533333333333333,8,17,509.0,1021.0,2,2
38744,2022-08-02,1,08:18:00,16:59:00,8.683333333333334,8,16,498.0,1019.0,2,2
38744,2022-08-03,1,08:00:00,16:54:00,8.9,8,16,480.0,1014.0,3,3
38744,2022-08-04,2,08:27:00,17:13:00,8.766666666666667,8,17,507.0,1033.0,2,2
38744,2022-08-08,2,08:19:00,17:01:00,8.7,8,17,499.0,1021.0,2,2
38744,2022-08-09,3,08:37:00,17:00:00,8.383333333333333,8,17,517.0,1020.0,2,2
38744,2022-08-10,3,08:05:00,17:04:00,8.983333333333333,8,17,485.0,1024.0,2,2
38744,2022-08-11,6,08:09:00,17:01:00,8.866666666666667,8,17,489.0,1021.0,2,2
38744,2022-08-14,6,08:08:00,16:58:00,8.833333333333334,8,16,488.0,1018.0,3,3
38744,2022-08-15,0,08:08:00,17:04:00,8.933333333333334,8,17,488.0,1024.0,2,2
38744,2022-08-16,0,08:08:00,16:56:00,8.8,8,16,488.0,1016.0,3,3
38744,2022-08-17,1,09:21:00,16:53:00,7.533333333333333,9,16,561.0,1013.0,2,2
38744,2022-08-18,1,08:13:00,16:58:00,8.75,8,16,493.0,1018.0,2,2
38744,2022-08-21,2,08:05:00,16:44:00,8.65,8,16,485.0,1004.0,3,3
38744,2022-08-22,2,08:09:00,16:56:00,8.783333333333333,8,16,489.0,1016.0,3,3
38744,2022-08-23,3,08:43:00,16:59:00,8.266666666666667,8,16,523.0,1019.0,2,2
38744,2022-08-24,3,08:09:00,16:59:00,8.833333333333334,8,16,489.0,1019.0,2,2
38744,2022-08-25,6,10:48:00,17:00:00,6.2,10,17,648.0,1020.0,2,2
38744,2022-08-28,6,08:00:00,17:00:00,9.0,8,17,480.0,1020.0,3,3
38744,2022-08-29,0,08:13:00,16:59:00,8.766666666666667,8,16,493.0,1019.0,2,2
38744,2022-08-30,0,08:25:00,17:02:00,8.616666666666667,8,17,505.0,1022.0,2,2
38744,2022-08-31,1,08:06:00,16:59:00,8.883333333333333,8,16,486.0,1019.0,3,3
38744,2022-09-01,1,08:34:00,13:50:00,5.266666666666667,8,13,514.0,830.0,3,3
38744,2022-09-04,2,08:04:00,16:46:00,8.7,8,16,484.0,1006.0,3,3
38744,2022-09-05,2,08:18:00,17:00:00,8.7,8,17,498.0,1020.0,2,2
38744,2022-09-06,3,08:12:00,16:59:00,8.783333333333333,8,16,492.0,1019.0,2,2
38744,2022-09-07,3,08:14:00,16:49:00,8.583333333333334,8,16,494.0,1009.0,3,3
38744,2022-09-08,6,08:17:00,16:45:00,8.466666666666667,8,16,497.0,1005.0,3,3
38744,2022-09-11,6,08:03:00,16:02:00,7.983333333333333,8,16,483.0,962.0,3,3
38744,2022-09-12,0,08:33:00,17:00:00,8.45,8,17,513.0,1020.0,2,2
38744,2022-09-13,0,08:12:00,17:01:00,8.816666666666666,8,17,492.0,1021.0,2,2
38744,2022-09-14,1,08:02:00,16:59:00,8.95,8,16,482.0,1019.0,3,3
38744,2022-09-15,1,08:03:00,16:57:00,8.9,8,16,483.0,1017.0,3,3
38744,2022-09-18,2,08:05:00,17:00:00,8.916666666666666,8,17,485.0,1020.0,3,3
38744,2022-09-19,2,08:07:00,16:59:00,8.866666666666667,8,16,487.0,1019.0,3,3
38744,2022-09-25,3,09:22:00,16:57:00,7.583333333333333,9,16,562.0,1017.0,2,2
38744,2022-09-26,3,08:44:00,17:02:00,8.3,8,17,524.0,1022.0,2,2
38744,2022-09-27,6,09:09:00,17:00:00,7.85,9,17,549.0,1020.0,2,2
38744,2022-09-28,6,08:23:00,17:11:00,8.8,8,17,503.0,1031.0,2,2
38744,2022-10-02,0,08:54:00,16:54:00,8.0,8,16,534.0,1014.0,2,2
38744,2022-10-03,0,07:56:00,16:54:00,8.966666666666667,7,16,476.0,1014.0,3,3
38744,2022-10-04,1,08:22:00,17:01:00,8.65,8,17,502.0,1021.0,2,2
38744,2022-10-05,1,08:54:00,17:02:00,8.133333333333333,8,17,534.0,1022.0,2,2
38744,2022-10-06,2,08:10:00,16:57:00,8.783333333333333,8,16,490.0,1017.0,2,2
38744,2022-10-09,2,08:30:00,17:35:00,9.083333333333334,8,17,510.0,1055.0,2,2
38744,2022-10-10,3,08:18:00,16:59:00,8.683333333333334,8,16,498.0,1019.0,2,2
38744,2022-10-11,3,08:30:00,15:07:00,6.616666666666666,8,15,510.0,907.0,3,3
38744,2022-10-12,6,08:37:00,17:16:00,8.65,8,17,517.0,1036.0,2,2
38744,2022-10-13,6,08:48:00,16:54:00,8.1,8,16,528.0,1014.0,2,2
38744,2022-10-18,0,08:15:00,16:57:00,8.7,8,16,495.0,1017.0,2,2
38744,2022-10-19,0,08:06:00,17:26:00,9.333333333333334,8,17,486.0,1046.0,2,2
38744,2022-10-20,1,08:28:00,16:48:00,8.333333333333334,8,16,508.0,1008.0,2,2
38744,2022-10-23,1,09:50:00,17:02:00,7.2,9,17,590.0,1022.0,2,2
38744,2022-10-24,2,08:44:00,16:59:00,8.25,8,16,524.0,1019.0,2,2
38744,2022-10-25,2,08:06:00,16:57:00,8.85,8,16,486.0,1017.0,3,3
38744,2022-10-26,3,08:11:00,16:52:00,8.683333333333334,8,16,491.0,1012.0,3,3
38744,2022-10-27,3,08:11:00,14:34:00,6.383333333333334,8,14,491.0,874.0,3,3
38744,2022-11-28,6,08:21:00,16:53:00,8.533333333333333,8,16,501.0,1013.0,2,2
38744,2022-11-30,6,08:42:00,19:44:00,11.033333333333331,8,19,522.0,1184.0,2,2
38744,2022-12-01,0,09:00:00,19:46:00,10.766666666666667,9,19,540.0,1186.0,2,2
38744,2022-12-05,0,08:30:00,17:00:00,8.5,8,17,510.0,1020.0,2,2
38744,2022-12-06,1,09:00:00,17:15:00,8.25,9,17,540.0,1035.0,2,2
38744,2022-12-07,1,07:58:00,17:07:00,9.15,7,17,478.0,1027.0,3,3
38744,2022-12-11,2,08:21:00,17:00:00,8.65,8,17,501.0,1020.0,2,2
38744,2022-12-18,2,08:55:00,17:02:00,8.116666666666667,8,17,535.0,1022.0,2,2
38744,2022-12-19,3,08:15:00,17:00:00,8.75,8,17,495.0,1020.0,2,2
38744,2022-12-20,3,08:22:00,17:19:00,8.95,8,17,502.0,1039.0,2,2
38744,2022-12-21,6,08:30:00,16:46:00,8.266666666666667,8,16,510.0,1006.0,2,2
38744,2022-12-22,6,08:19:00,15:33:00,7.233333333333333,8,15,499.0,933.0,3,3
38744,2022-12-26,0,08:27:00,17:00:00,8.55,8,17,507.0,1020.0,2,2
38744,2022-12-27,0,08:27:00,17:20:00,8.883333333333333,8,17,507.0,1040.0,2,2
38744,2023-02-14,1,08:33:00,14:58:00,6.416666666666667,8,14,513.0,898.0,3,3
38744,2023-02-15,2,08:26:00,16:58:00,8.533333333333333,8,16,506.0,1018.0,2,2
38744,2023-02-16,2,08:25:00,16:31:00,8.1,8,16,505.0,991.0,3,3
38744,2023-02-19,3,08:24:00,17:07:00,8.716666666666667,8,17,504.0,1027.0,2,2
38744,2023-02-20,3,11:48:00,16:53:00,5.083333333333333,11,16,708.0,1013.0,2,2
38744,2023-02-21,6,08:52:00,13:11:00,4.316666666666666,8,13,532.0,791.0,3,3
38744,2023-02-27,6,09:33:00,17:01:00,7.466666666666667,9,17,573.0,1021.0,2,2
38744,2023-02-28,0,09:47:00,17:05:00,7.3,9,17,587.0,1025.0,2,2
38744,2023-03-02,0,08:45:00,15:06:00,6.35,8,15,525.0,906.0,3,3
38744,2023-03-05,1,08:46:00,16:25:00,7.65,8,16,526.0,985.0,2,2
38744,2023-03-06,1,09:45:00,16:28:00,6.716666666666667,9,16,585.0,988.0,2,2
38744,2023-03-07,2,08:26:00,16:58:00,8.533333333333333,8,16,506.0,1018.0,2,2
38744,2023-03-09,2,08:50:00,16:50:00,8.0,8,16,530.0,1010.0,2,2
38744,2023-03-13,6,08:11:00,17:00:00,8.816666666666666,8,17,491.0,1020.0,2,2
38744,2023-03-16,0,08:25:00,16:45:00,8.333333333333334,8,16,505.0,1005.0,2,2
38744,2023-03-23,1,09:24:00,14:58:00,5.566666666666666,9,14,564.0,898.0,3,3
38744,2023-03-28,3,12:54:00,14:40:00,1.7666666666666666,12,14,774.0,880.0,2,2
38744,2023-03-29,3,09:40:00,14:52:00,5.2,9,14,580.0,892.0,3,3
38744,2023-04-02,6,09:52:00,14:51:00,4.983333333333333,9,14,592.0,891.0,3,3
38744,2023-04-05,0,09:20:00,15:04:00,5.733333333333333,9,15,560.0,904.0,3,3
38744,2023-04-06,0,09:44:00,11:56:00,2.2,9,11,584.0,716.0,4,4
38744,2023-04-09,1,09:40:00,14:53:00,5.216666666666667,9,14,580.0,893.0,3,3
38744,2023-04-10,1,09:36:00,14:53:00,5.283333333333333,9,14,576.0,893.0,3,3
38744,2023-04-12,2,11:11:00,14:57:00,3.7666666666666666,11,14,671.0,897.0,2,2
38744,2023-04-13,2,10:17:00,14:45:00,4.466666666666667,10,14,617.0,885.0,2,2
38744,2023-04-17,3,10:33:00,14:59:00,4.433333333333334,10,14,633.0,899.0,2,2
38744,2023-04-18,3,10:50:00,14:42:00,3.8666666666666663,10,14,650.0,882.0,2,2
38744,2023-04-19,6,11:41:00,14:59:00,3.3,11,14,701.0,899.0,2,2
38744,2023-04-20,6,09:37:00,11:54:00,2.283333333333333,9,11,577.0,714.0,4,4
38744,2023-05-07,0,08:24:00,17:01:00,8.616666666666667,8,17,504.0,1021.0,2,2
38744,2023-05-08,0,08:02:00,17:00:00,8.966666666666667,8,17,482.0,1020.0,3,3
38744,2023-05-09,1,08:33:00,16:52:00,8.316666666666666,8,16,513.0,1012.0,2,2
38744,2023-05-10,1,08:16:00,16:40:00,8.4,8,16,496.0,1000.0,3,3
38744,2023-05-15,2,08:25:00,16:42:00,8.283333333333333,8,16,505.0,1002.0,2,2
38744,2023-05-16,3,08:24:00,17:00:00,8.6,8,17,504.0,1020.0,2,2
38744,2023-05-17,3,08:09:00,16:36:00,8.45,8,16,489.0,996.0,3,3
38744,2023-05-18,6,08:05:00,11:27:00,3.3666666666666667,8,11,485.0,687.0,4,4
38744,2023-05-21,6,08:26:00,16:54:00,8.466666666666667,8,16,506.0,1014.0,2,2
38744,2023-05-22,0,08:04:00,16:58:00,8.9,8,16,484.0,1018.0,3,3
38744,2023-05-23,0,08:20:00,15:40:00,7.333333333333333,8,15,500.0,940.0,3,3
38744,2023-05-25,1,08:49:00,16:40:00,7.85,8,16,529.0,1000.0,2,2
38744,2023-05-28,2,08:38:00,16:44:00,8.1,8,16,518.0,1004.0,2,2
38744,2023-05-29,2,08:34:00,16:47:00,8.216666666666667,8,16,514.0,1007.0,2,2
38744,2023-05-30,3,08:17:00,16:54:00,8.616666666666667,8,16,497.0,1014.0,2,2
38744,2023-05-31,3,08:16:00,16:58:00,8.7,8,16,496.0,1018.0,2,2
38744,2023-07-11,0,10:55:00,16:59:00,6.066666666666666,10,16,655.0,1019.0,2,2
38744,2023-07-12,1,08:33:00,16:54:00,8.35,8,16,513.0,1014.0,2,2
38744,2023-07-13,1,09:54:00,16:36:00,6.7,9,16,594.0,996.0,2,2
38744,2023-07-18,2,08:41:00,16:39:00,7.966666666666667,8,16,521.0,999.0,2,2
38744,2023-07-19,2,10:23:00,16:53:00,6.5,10,16,623.0,1013.0,2,2
38744,2023-07-20,3,09:00:00,16:27:00,7.45,9,16,540.0,987.0,2,2
38744,2023-07-23,3,08:59:00,16:56:00,7.95,8,16,539.0,1016.0,2,2
38744,2023-07-24,6,09:02:00,16:54:00,7.866666666666666,9,16,542.0,1014.0,2,2
38744,2023-07-25,6,09:25:00,16:58:00,7.55,9,16,565.0,1018.0,2,2
38744,2023-07-26,0,08:51:00,14:58:00,6.116666666666666,8,14,531.0,898.0,3,3
38744,2023-07-27,0,08:56:00,16:38:00,7.7,8,16,536.0,998.0,2,2
38744,2023-07-30,1,08:52:00,16:59:00,8.116666666666667,8,16,532.0,1019.0,2,2
38744,2023-07-31,1,09:02:00,16:58:00,7.933333333333334,9,16,542.0,1018.0,2,2
38744,2023-08-01,2,09:11:00,16:44:00,7.55,9,16,551.0,1004.0,2,2
38744,2023-08-02,2,08:54:00,16:56:00,8.033333333333333,8,16,534.0,1016.0,2,2
38744,2023-08-03,3,08:38:00,10:44:00,2.1,8,10,518.0,644.0,4,4
38744,2023-08-10,6,09:23:00,13:14:00,3.85,9,13,563.0,794.0,3,3
38744,2023-08-14,6,08:56:00,16:49:00,7.883333333333334,8,16,536.0,1009.0,2,2
38744,2023-08-15,0,08:46:00,16:59:00,8.216666666666667,8,16,526.0,1019.0,2,2
38744,2023-08-16,0,10:10:00,16:50:00,6.666666666666667,10,16,610.0,1010.0,2,2
38744,2023-08-17,1,08:41:00,16:51:00,8.166666666666666,8,16,521.0,1011.0,2,2
38744,2023-08-21,1,08:13:00,16:54:00,8.683333333333334,8,16,493.0,1014.0,2,2
38744,2023-08-22,2,08:31:00,17:05:00,8.566666666666666,8,17,511.0,1025.0,2,2
38744,2023-08-23,2,08:25:00,16:58:00,8.55,8,16,505.0,1018.0,2,2
38744,2023-08-24,3,08:24:00,12:19:00,3.9166666666666665,8,12,504.0,739.0,4,4
38744,2023-08-27,3,13:08:00,16:41:00,3.55,13,16,788.0,1001.0,2,2
38744,2023-08-28,6,08:53:00,16:51:00,7.966666666666667,8,16,533.0,1011.0,2,2
38744,2023-08-29,6,09:02:00,16:59:00,7.95,9,16,542.0,1019.0,2,2
38744,2023-08-31,0,08:25:00,16:21:00,7.933333333333334,8,16,505.0,981.0,3,3
38744,2023-09-03,1,08:46:00,16:57:00,8.183333333333334,8,16,526.0,1017.0,2,2
38744,2023-09-06,1,08:07:00,16:51:00,8.733333333333333,8,16,487.0,1011.0,3,3
38744,2023-09-07,2,08:44:00,16:20:00,7.6,8,16,524.0,980.0,2,2
38744,2023-09-11,2,10:51:00,17:00:00,6.15,10,17,651.0,1020.0,2,2
38744,2023-09-12,3,12:14:00,16:43:00,4.483333333333333,12,16,734.0,1003.0,2,2
38744,2023-09-14,6,09:04:00,16:12:00,7.133333333333334,9,16,544.0,972.0,2,2
38744,2023-09-17,6,08:29:00,16:50:00,8.35,8,16,509.0,1010.0,2,2
38744,2023-09-18,0,08:32:00,16:52:00,8.333333333333334,8,16,512.0,1012.0,2,2
38744,2023-09-20,0,08:27:00,16:17:00,7.833333333333333,8,16,507.0,977.0,3,3
38744,2023-09-21,1,11:09:00,12:54:00,1.75,11,12,669.0,774.0,3,3
38744,2023-09-28,2,10:14:00,16:00:00,5.766666666666667,10,16,614.0,960.0,2,2
38744,2023-10-01,2,08:30:00,13:47:00,5.283333333333333,8,13,510.0,827.0,3,3
38744,2023-10-02,3,08:24:00,16:55:00,8.516666666666667,8,16,504.0,1015.0,2,2
38744,2023-10-03,3,08:13:00,16:49:00,8.6,8,16,493.0,1009.0,3,3
38744,2023-10-04,6,09:04:00,16:47:00,7.716666666666667,9,16,544.0,1007.0,2,2
38744,2023-10-09,6,08:21:00,16:40:00,8.316666666666666,8,16,501.0,1000.0,3,3
38744,2023-10-12,1,08:25:00,15:57:00,7.533333333333333,8,15,505.0,957.0,3,3
38744,2023-10-18,2,08:52:00,16:51:00,7.983333333333333,8,16,532.0,1011.0,2,2
38744,2023-10-19,2,09:23:00,16:28:00,7.083333333333333,9,16,563.0,988.0,2,2
38744,2023-11-05,6,08:39:00,19:36:00,10.95,8,19,519.0,1176.0,2,2
38744,2023-11-07,0,10:05:00,16:49:00,6.733333333333333,10,16,605.0,1009.0,2,2
38744,2023-11-13,6,08:03:00,16:39:00,8.6,8,16,483.0,999.0,3,3
38744,2023-11-15,0,08:30:00,16:03:00,7.55,8,16,510.0,963.0,3,3
38744,2023-11-16,0,08:43:00,22:29:00,13.766666666666667,8,22,523.0,1349.0,0,0
38744,2023-11-20,1,12:56:00,16:59:00,4.05,12,16,776.0,1019.0,2,2
38744,2023-11-21,1,08:47:00,12:49:00,4.033333333333333,8,12,527.0,769.0,4,4
38744,2023-11-26,2,08:32:00,16:30:00,7.966666666666667,8,16,512.0,990.0,3,3
38744,2023-11-27,2,08:59:00,16:46:00,7.783333333333333,8,16,539.0,1006.0,2,2
38744,2023-11-30,6,08:15:00,20:09:00,11.9,8,20,495.0,1209.0,0,0
38744,2023-12-04,0,07:58:00,16:41:00,8.716666666666667,7,16,478.0,1001.0,3,3
38744,2023-12-05,0,08:41:00,16:05:00,7.4,8,16,521.0,965.0,3,3
38744,2023-12-06,1,08:56:00,16:15:00,7.316666666666666,8,16,536.0,975.0,2,2
38744,2023-12-07,1,09:49:00,16:26:00,6.616666666666666,9,16,589.0,986.0,2,2
38744,2023-12-11,2,08:15:00,16:49:00,8.566666666666666,8,16,495.0,1009.0,3,3
